comb	combustivel	cilindros	potencia	peso
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	2.5	0
2050	1	6	2.5	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	8	4.6	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	4.3	0
2050	1	4	2.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	4	2.2	0
2050	1	6	4	0
2050	1	4	2.5	0
2050	1	4	2	0
2050	1	4	2	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.3	0
2050	1	6	3.5	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	3.3	0
2050	1	6	2.5	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	3.4	0
2050	1	6	3.4	0
2050	1	6	3.4	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	2.5	0
2050	1	6	2.5	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.9	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4.2	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	4	2.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	4	2.2	0
2050	1	6	3.2	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	4	2.5	0
2050	1	8	4.6	112
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.3	0
2050	1	6	3.5	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	3.3	0
2050	1	6	2.5	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	4	2.7	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	2.5	0
2050	1	6	2.5	0
2050	1	6	2.5	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.9	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	6	3.5	0
2050	1	6	3.5	101
2050	1	6	3.5	101
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	4	2.4	0
2050	1	4	2.4	0
2050	1	6	2.5	0
2050	1	6	2.5	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3.5	0
2050	1	6	3	0
2050	1	6	3.3	0
2050	1	6	3.3	0
2050	1	6	3.3	0
2050	1	6	2.5	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	4	0
2050	1	4	2.7	0
2050	1	5	3.5	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.9	0
2050	1	6	4.2	0
2050	1	8	4.6	0
2050	1	8	4.6	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	5	3.5	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.5	101
2050	1	6	3.5	101
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.2	0
2050	1	6	3.2	0
2050	1	6	3.5	0
2050	1	6	3.2	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	4	2.4	0
2050	1	4	2.4	0
2050	1	6	2.5	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4.2	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.3	0
2050	1	6	3.3	0
2050	1	6	3.3	0
2050	1	6	3.3	0
2050	1	6	3.3	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	4	0
2050	1	4	2.7	0
2050	1	6	3.5	0
2050	1	6	3.6	0
2050	1	6	3.6	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	4	2.8	0
2050	1	4	2.8	0
2050	1	8	5.3	0
2050	1	8	4.8	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	4	2.8	0
2050	1	4	2.8	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	4.8	0
2050	1	6	3.5	0
2050	1	6	3.5	101
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	4	2.4	0
2050	1	6	3.5	0
2050	1	6	2.5	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.6	0
2050	1	4	2.8	0
2050	1	5	3.5	0
2050	1	5	3.5	0
2050	1	4	2.8	0
2050	1	4	2.8	0
2050	1	5	3.5	0
2050	1	8	5.3	0
2050	1	8	4.8	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	8	4.6	0
2050	1	6	4.2	0
2050	1	6	4.2	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	4	2.8	0
2050	1	5	3.5	0
2050	1	5	3.5	0
2050	1	4	2.8	0
2050	1	4	2.8	0
2050	1	5	3.5	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	8	4.8	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	101
2050	1	6	3.5	0
2050	1	4	2.8	0
2050	1	5	3.5	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	4	2.4	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4.2	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	2.7	0
2050	1	6	4	0
2050	1	6	3.3	0
2050	1	6	4	0
2050	1	8	5.3	0
2050	1	6	3.6	0
2050	1	6	3.6	0
2050	1	4	2.9	0
2050	1	5	3.7	0
2050	1	5	3.7	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	4.8	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	4.2	0
2050	1	6	4.2	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	4	2.9	0
2050	1	5	3.7	0
2050	1	5	3.7	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	4.8	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	5	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.3	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3.5	0
2050	1	6	4.2	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.6	0
2050	1	6	3.6	0
2050	1	5	3.7	0
2050	1	5	3.7	0
2050	1	5	3.7	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	3.7	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3	0
2050	1	5	3.7	0
2050	1	5	3.7	0
2050	1	5	3.7	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	5	3.7	0
2050	1	6	3.7	0
2050	1	6	3	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.3	0
2050	1	6	3.8	0
2050	1	6	3.2	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.5	0
2050	1	8	4.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.6	0
2050	1	8	5.3	0
2050	1	5	3.7	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	3.7	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	8	4.6	0
2050	1	8	4.6	0
2050	1	8	4.6	0
2050	1	6	4	0
2050	1	8	5.3	0
2050	1	5	3.7	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	8	4.6	0
2050	1	6	3.8	0
2050	1	6	3.3	0
2050	1	6	3.8	0
2050	1	6	3.2	0
2050	1	6	3.7	0
2050	1	6	3	143
2050	1	8	4.6	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	3.2	0
2050	1	8	4.6	102
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	5	3.7	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	8	4.6	0
2050	1	8	4.6	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	5.3	0
2050	1	5	3.7	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	8	4.6	0
2050	1	6	3.2	0
2050	1	6	3.7	0
2050	1	6	3	0
2050	1	8	4.6	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	6	3.2	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	5	3.7	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.7	106
2050	1	8	5.7	0
2050	1	8	5.7	105
2050	1	6	3.7	0
2050	1	6	3.7	0
2050	1	6	4	0
2050	1	8	5	0
2050	1	8	5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	5	3.7	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	3.8	0
2050	1	6	3.8	0
2050	1	8	4.6	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	5	3.7	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.7	106
2050	1	8	5.7	0
2050	1	8	5.7	105
2050	1	8	5	0
2050	1	8	5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	5	3.7	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	3.7	0
2050	1	6	3	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	6	3.6	0
2050	1	6	3.6	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.7	106
2050	1	8	5.7	0
2050	1	8	5.7	105
2050	1	8	5	0
2050	1	8	5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	4.3	0
2050	1	6	4.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	6	3.6	0
2050	1	6	3.6	104
2050	1	8	6.2	0
2050	1	8	6.2	112
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5	0
2050	1	8	5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.5	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	6	3.6	0
2050	1	6	3.6	104
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	5.7	106
2050	1	8	5.7	0
2050	1	8	5.7	105
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	8	5	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	6	3.6	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	6	3.6	0
2050	1	6	3.6	104
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	112
2050	1	6	3.6	0
2050	1	8	5.7	106
2050	1	8	5.7	0
2050	1	8	5.7	105
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	8	5	0
2050	1	6	3.5	0
2050	1	6	3.6	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	4	0
2050	1	8	4.6	0
2050	1	6	3.6	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	6	3.6	0
2050	1	6	3.6	104
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	6	3.6	0
2050	1	8	5.7	106
2050	1	8	5.7	0
2050	1	8	5.7	105
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	8	5	0
2050	1	8	5	0
2050	1	6	3.5	0
2050	1	8	5	0
2050	1	8	5	0
2050	1	6	3.6	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	5.3	0
2050	1	8	5.3	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	8	6.2	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	3.5	0
2050	1	6	4	0
2050	1	6	4	0
2050	1	8	5.6	0
2000	1	4	1.8	91
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	1.8	91
2000	1	4	1.8	0
2000	1	4	1.8	91
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	1.8	91
2000	1	4	1.8	91
2000	1	4	1.8	0
2000	1	4	2	91
2000	1	4	2.2	0
2000	1	4	2.2	95
2000	1	4	2.2	0
2000	1	4	2.2	96
2000	1	4	2.2	0
2000	1	4	2.2	96
2000	1	4	2.2	0
2000	1	4	2.2	89
2000	1	4	2.3	84
2000	1	4	2.2	89
2000	1	4	2	91
2000	1	4	2.2	95
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.2	88
2000	1	4	2.2	100
2000	1	4	2.3	84
2000	1	4	2.2	88
2000	1	4	2	90
2000	1	4	2	0
2000	1	4	2	89
2000	1	4	2.2	95
2000	1	4	2.5	95
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	4	2.5	0
2000	1	4	2.2	0
2000	1	4	2.5	0
2000	1	4	2.2	0
2000	1	4	2.5	0
2000	1	4	2.5	89
2000	1	4	2.5	96
2000	1	4	2.2	0
2000	1	4	2.2	100
2000	1	4	2.5	96
2000	1	4	2.5	89
2000	1	4	2	90
2000	1	4	2	0
2000	1	4	2	89
2000	1	4	2.5	0
2000	1	4	2.2	0
2000	1	4	2.5	0
2000	1	4	2.5	97
2000	1	4	2.2	0
2000	1	4	2.2	100
2000	1	4	1.9	91
2000	1	4	2.5	97
2000	1	4	2.5	0
2000	1	4	2	89
2000	1	4	2	0
2000	1	4	2	89
2000	1	4	2	89
2000	1	4	2	0
2000	1	4	1.8	81
2000	1	4	1.8	81
2000	1	4	1.8	0
2000	1	4	2	0
2000	1	4	2.2	0
2000	1	4	2.2	100
2000	1	4	2.3	85
2000	1	4	2.3	85
2000	1	4	2	0
2000	1	4	2.4	0
2000	1	4	1.9	91
2000	1	4	2	0
2000	1	4	2	89
2000	1	4	2	0
2000	1	4	2.5	0
2000	1	4	2.5	0
2000	1	4	2.5	0
2000	1	4	2.5	97
2000	1	4	2	0
2000	1	4	2.2	0
2000	1	4	2.3	0
2000	1	4	2.3	0
2000	1	4	2.2	100
2000	1	4	2.3	85
2000	1	4	2	0
2000	1	4	2.4	0
2000	1	4	1.9	91
2000	1	4	2	0
2000	1	4	2	0
2000	1	4	2.3	0
2000	1	4	2	0
2000	1	4	2.3	0
2000	1	4	2.2	0
2000	1	4	2.3	0
2000	1	4	2.3	85
2000	1	4	2	0
2000	1	4	2.3	90
2000	1	4	2	0
2000	1	4	2.3	92
2000	1	4	2	88
2000	1	4	2.3	0
2000	1	4	1.8	0
2000	1	4	1.8	86
2000	1	4	2.3	0
2000	1	4	2	0
2000	1	4	2.3	0
2000	1	4	2.2	0
2000	1	4	2.3	0
2000	1	4	2	0
2000	1	4	2.3	90
2000	1	4	2	0
2000	1	4	2.3	92
2000	1	4	2.3	99
2000	1	4	1.8	0
2000	1	4	1.8	86
2000	1	4	1.8	0
2000	1	4	2	0
2000	1	4	2.3	0
2000	1	4	2.2	0
2000	1	4	2.3	0
2000	1	6	2.3	94
2000	1	4	2	0
2000	1	6	3	100
2000	1	6	3	100
2000	1	4	2.3	99
2000	1	6	2.8	0
2000	1	6	2.8	86
2000	1	6	3.2	0
2000	1	4	2	0
2000	1	6	2.5	0
2000	1	4	2.3	0
2000	1	4	2.2	0
2000	1	4	2.3	0
2000	1	6	3	100
2000	1	6	3	100
2000	1	4	2	0
2000	1	6	3	100
2000	1	6	3	100
2000	1	5	2.4	98
2000	1	5	2.4	98
2000	1	5	2.4	0
2000	1	5	2.4	0
2000	1	4	1.8	88
2000	1	4	1.8	88
2000	1	6	2.8	86
2000	1	6	2.8	0
2000	1	6	2.8	91
2000	1	6	3.2	86
2000	1	4	2	0
2000	1	6	2.5	0
2000	1	6	3	100
2000	1	6	3	100
2000	1	4	2	0
2000	1	4	2.4	71
2000	1	6	3	100
2000	1	6	3	100
2000	1	5	2.4	98
2000	1	5	2.4	98
2000	1	5	2.4	0
2000	1	5	2.4	0
2000	1	6	2.8	88
2000	1	4	2	0
2000	1	4	2	0
2000	1	4	2.2	0
2000	1	6	2.5	97
2000	1	6	2.8	88
2000	1	6	3.2	95
2000	1	4	2	0
2000	1	4	2.4	0
2000	1	4	2.3	0
2000	1	6	2.8	95
2000	1	5	2.4	98
2000	1	5	2.4	98
2000	1	5	2.4	0
2000	1	5	2.4	0
2000	1	6	2.8	88
2000	1	4	2.2	0
2000	1	4	2.2	0
2000	1	6	2.5	97
2000	1	6	2.8	88
2000	1	6	3.2	0
2000	1	6	3.2	95
2000	1	6	3.2	95
2000	1	6	3.2	0
2000	1	4	2	0
2000	1	6	2.8	95
2000	1	6	2.8	0
2000	1	6	2.8	97
2000	1	6	2.8	0
2000	1	5	2.4	98
2000	1	5	2.4	98
2000	1	5	2.4	0
2000	1	5	2.4	0
2000	1	4	1.8	88
2000	1	6	2.8	88
2000	1	4	1.8	0
2000	1	6	2.5	0
2000	1	6	2.5	91
2000	1	6	2.5	91
2000	1	6	2.8	0
2000	1	6	2.8	91
2000	1	6	2.8	93
2000	1	4	2.2	0
2000	1	6	2.5	97
2000	1	6	2.8	88
2000	1	6	3.2	0
2000	1	6	3.2	95
2000	1	6	3.2	95
2000	1	6	3	0
2000	1	4	2.3	0
2000	1	4	2.3	0
2000	1	4	1.8	95
2000	1	6	2.8	95
2000	1	4	1.8	97
2000	1	6	2.8	97
2000	1	5	2.3	0
2000	1	4	1.9	88
2000	1	5	2.4	98
2000	1	5	2.3	98
2000	1	4	1.9	0
2000	1	5	2.4	0
2000	1	5	2.3	0
2000	1	4	1.8	88
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	6	2.5	0
2000	1	6	2.5	91
2000	1	6	2.5	91
2000	1	6	3	0
2000	1	6	3	91
2000	1	6	2.5	93
2000	1	6	3	93
2000	1	6	3	0
2000	1	6	3	0
2000	1	4	2.2	0
2000	1	6	2.5	97
2000	1	6	3.2	0
2000	1	6	3.2	95
2000	1	4	2.3	0
2000	1	6	3.2	0
2000	1	6	3	0
2000	1	4	2	0
2000	1	4	2	0
2000	1	4	2.3	99
2000	1	4	1.8	95
2000	1	6	2.8	95
2000	1	4	1.8	97
2000	1	6	2.8	97
2000	1	5	2.3	0
2000	1	5	2.4	0
2000	1	5	2.3	0
2000	1	5	2.4	94
2000	1	5	2.4	94
2000	1	5	2.4	94
2000	1	5	2.3	94
2000	1	5	2.4	94
2000	1	5	2.4	0
2000	1	5	2.3	0
2000	1	5	2.4	0
2000	1	6	3.2	0
2000	1	6	3.2	96
2000	1	4	1.8	90
2000	1	4	1.8	91
2000	1	4	1.8	90
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	6	2.5	0
2000	1	6	2.5	91
2000	1	6	2.5	91
2000	1	6	2.5	93
2000	1	6	3	0
2000	1	6	3	0
2000	1	6	2.5	97
2000	1	4	2.3	0
2000	1	6	3.2	95
2000	1	4	2.3	0
2000	1	6	3	0
2000	1	6	3	0
2000	1	6	3	96
2000	1	4	2	0
2000	1	4	2	0
2000	1	4	2.3	99
2000	1	4	2	88
2000	1	4	2	90
2000	1	6	2.8	95
2000	1	6	2.8	97
2000	1	5	2.4	0
2000	1	5	2.3	0
2000	1	5	2.3	0
2000	1	5	2.3	94
2000	1	5	2.4	94
2000	1	5	2.4	94
2000	1	5	2.4	94
2000	1	5	2.4	0
2000	1	5	2.4	0
2000	1	5	2.3	0
2000	1	5	2.4	0
2000	1	6	3.2	0
2000	1	6	3.2	96
2000	1	6	3	90
2000	1	4	1.8	91
2000	1	4	1.8	91
2000	1	6	3	79
2000	1	4	1.8	90
2000	1	4	1.8	90
2000	1	6	3	98
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	4	1.8	0
2000	1	6	2.5	0
2000	1	6	2.5	0
2000	1	6	2.5	91
2000	1	6	2.5	91
2000	1	6	2.5	91
2000	1	6	2.5	91
2000	1	6	3	91
2000	1	6	3	91
2000	1	6	2.5	93
2000	1	6	2.5	93
